country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
Pakistan,PAK,Asia,220892331,deaths,16,4/21/2020,0.624738756,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,17,4/22/2020,0.683590957,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,4/23/2020,0.660955495,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,28,4/24/2020,0.774132806,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,16,4/25/2020,0.823930823,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,16,4/26/2020,0.828457915,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,4/27/2020,0.851093377,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,20,4/28/2020,0.928053949,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,26,4/29/2020,0.995960335,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,19,4/30/2020,1.00501452,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,39,5/1/2020,1.131773108,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,32,5/2/2020,1.240423326,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,23,5/3/2020,1.272112973,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,22,5/4/2020,1.294748436,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,24,5/5/2020,1.330965175,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,40,5/6/2020,1.435088301,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,38,5/7/2020,1.607117813,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,30,5/8/2020,1.616171998,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,24,5/9/2020,1.652388738,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,21,5/10/2020,1.6750242,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,28,5/11/2020,1.747457679,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,39,5/12/2020,1.833472435,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,31,5/13/2020,1.856107897,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,33,5/14/2020,1.919487191,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,33,5/15/2020,1.892324637,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,31,5/16/2020,1.887797544,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,39,5/17/2020,1.960231023,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,30,5/18/2020,1.996447763,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,36,5/19/2020,2.050772872,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,46,5/20/2020,2.077935426,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,32,5/21/2020,2.050772872,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,50,5/22/2020,2.14131472,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,34,5/23/2020,2.186585645,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,32,5/24/2020,2.236383662,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,34,5/25/2020,2.263546216,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,30,5/26/2020,2.222802384,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,28,5/27/2020,2.209221107,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,35,5/28/2020,2.218275292,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,57,5/29/2020,2.32692551,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,78,5/30/2020,2.539698854,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,88,5/31/2020,2.761526384,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,60,6/1/2020,2.897339157,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,78,6/2/2020,3.087477039,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,67,6/3/2020,3.18254598,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,82,6/4/2020,3.408900601,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,68,6/5/2020,3.490388265,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,97,6/6/2020,3.775595088,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,67,6/7/2020,3.934043324,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,65,6/8/2020,4.074383189,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,105,6/9/2020,4.413915121,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,83,6/10/2020,4.662905205,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,101,6/11/2020,4.961693306,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,107,6/12/2020,5.188047927,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,88,6/13/2020,5.233318852,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,81,6/14/2020,5.201629205,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,97,6/15/2020,5.369131625,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,110,6/16/2020,5.513998582,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,136,6/17/2020,5.82636796,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,118,6/18/2020,5.989343288,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,136,6/19/2020,6.297185573,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,153,6/20/2020,6.550702749,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,119,6/21/2020,6.786111556,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,89,6/22/2020,6.894761774,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,105,6/23/2020,6.894761774,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,60,6/24/2020,6.790638648,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,148,6/25/2020,7.003411993,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,59,6/26/2020,6.786111556,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,73,6/27/2020,6.718205169,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,83,6/28/2020,6.727259354,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,49,6/29/2020,6.509958917,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,137,6/30/2020,6.632190413,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,91,7/1/2020,6.428471254,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,78,7/2/2020,6.247387556,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,78,7/3/2020,5.984816195,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,68,7/4/2020,5.600013339,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,93,7/5/2020,5.482308935,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,50,7/6/2020,5.305752331,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,77,7/7/2020,5.178993742,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,83,7/8/2020,5.283116868,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,61,7/9/2020,4.889259827,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,75,7/10/2020,4.961693306,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,65,7/11/2020,4.925476566,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,74,7/12/2020,4.884732734,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,69,7/13/2020,4.975274583,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,54,7/14/2020,4.599525911,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,66,7/15/2020,4.4863486,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,40,7/16/2020,4.314319088,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,49,7/17/2020,4.183033407,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,47,7/18/2020,4.087964466,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,46,7/19/2020,3.875191122,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,31,7/20/2020,3.789176366,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,40,7/21/2020,3.621673946,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,38,7/22/2020,3.417954786,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,32,7/23/2020,3.286669106,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,54,7/24/2020,3.191600165,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,24,7/25/2020,3.005989375,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,35,7/26/2020,2.82943277,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,20,7/27/2020,2.607605241,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,23,7/28/2020,2.467265376,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,27,7/29/2020,2.290708771,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,32,7/30/2020,2.254492031,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,27,7/31/2020,2.154895998,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,8/1/2020,1.942122653,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,8/2/2020,1.733876402,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,33,8/3/2020,1.742930586,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,8/4/2020,1.629753276,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,8/5/2020,1.52563015,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,21,8/6/2020,1.475832133,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,17,8/7/2020,1.308329713,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,16,8/8/2020,1.272112973,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,14,8/9/2020,1.177044032,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,8/10/2020,1.15440857,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,8/11/2020,1.118191831,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,17,8/12/2020,1.072920906,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,10,8/13/2020,0.973324873,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,14,8/14/2020,0.914472671,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,8/15/2020,0.955216503,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,8/16/2020,0.982379058,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,8/17/2020,0.864674655,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,8/18/2020,0.864674655,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,8/19/2020,0.796768268,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,19,8/20/2020,0.787714083,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,10,8/21/2020,0.756024436,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,8/22/2020,0.737916066,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,8/23/2020,0.692645142,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,8/24/2020,0.624738756,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,20,8/25/2020,0.647374218,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,8/26/2020,0.624738756,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,8/27/2020,0.611157478,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,8/28/2020,0.588522016,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,1,8/29/2020,0.552305277,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,8/30/2020,0.543251092,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,8/31/2020,0.538723999,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,9/1/2020,0.488925983,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,20,9/2/2020,0.579467831,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,10,9/3/2020,0.538723999,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,9/4/2020,0.525142722,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,9/5/2020,0.493453075,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,2,9/6/2020,0.48439889,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,3,9/7/2020,0.497980168,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,9/8/2020,0.430073781,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,9/9/2020,0.416492504,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,9/10/2020,0.411965411,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,9/11/2020,0.393857042,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,3,9/12/2020,0.402911226,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,9/13/2020,0.411965411,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,9/14/2020,0.402911226,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,9/15/2020,0.411965411,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,9/16/2020,0.339531932,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,9/17/2020,0.321423563,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,9/18/2020,0.330477748,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,9/19/2020,0.339531932,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,1,9/20/2020,0.33500484,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,9/21/2020,0.339531932,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,4,9/22/2020,0.33500484,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,8,9/23/2020,0.330477748,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,9/24/2020,0.325950655,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,9/25/2020,0.33500484,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,9/26/2020,0.35311321,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,9/27/2020,0.35311321,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,9/28/2020,0.375748672,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,8,9/29/2020,0.384802857,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,9/30/2020,0.389329949,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,10/1/2020,0.384802857,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,15,10/2/2020,0.411965411,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,8,10/3/2020,0.416492504,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,10/4/2020,0.439127966,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,10/5/2020,0.421019596,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,10,10/6/2020,0.448182151,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,10/7/2020,0.466290521,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,10/8/2020,0.48439889,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,8,10/9/2020,0.488925983,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,6,10/10/2020,0.48439889,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,10/11/2020,0.511561445,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,10/12/2020,0.470817613,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,18,10/13/2020,0.516088537,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,13,10/14/2020,0.552305277,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,13,10/15/2020,0.588522016,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,7,10/16/2020,0.552305277,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,17,10/17/2020,0.593049109,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,16,10/18/2020,0.638320033,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,5,10/19/2020,0.660955495,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,0,10/20/2020,0.615684571,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,33,10/21/2020,0.710753512,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,10,10/22/2020,0.715280604,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,13,10/23/2020,0.737916066,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,12,10/24/2020,0.765078621,"Epidemic intelligence, national daily data"
Pakistan,PAK,Asia,220892331,deaths,9,10/25/2020,0.751497344,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/2/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/3/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/4/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/5/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/6/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/7/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/8/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/9/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/10/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/11/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/12/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/13/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/14/2020,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/15/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/16/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/17/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/18/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/19/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/20/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/21/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/22/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/23/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/24/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/25/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/26/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/27/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/28/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/29/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/30/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,1/31/2020,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2/1/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/2/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/3/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/4/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2/5/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/6/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2/7/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/8/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/9/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2/10/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2/11/2020,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/12/2020,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2/13/2020,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/14/2020,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/15/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/16/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/17/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/18/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/19/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/20/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/21/2020,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/22/2020,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2/23/2020,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/24/2020,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2/25/2020,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2/26/2020,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2/27/2020,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2/28/2020,0.018005281,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,8,2/29/2020,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12,3/1/2020,0.048014083,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,3/2/2020,0.055516284,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22,3/3/2020,0.088525966,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,40,3/4/2020,0.148543571,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,55,3/5/2020,0.231067777,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,56,3/6/2020,0.315092423,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,51,3/7/2020,0.391614868,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,81,3/8/2020,0.511650077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,60,3/9/2020,0.601676484,"Epidemic intelligence, national daily data"
